tool_name,tool_version,output_name,output_extension,output_edam_format
mixmodel,1.0.0,information,txt,format_2330
mixmodel,1.0.0,out_graph_pdf,pdf,format_3508
mixmodel,1.0.0,out_estim_pdf,pdf,format_3508
asca,1.0.0,sampleMetadata_out,tabular,format_3475
asca,1.0.0,variableMetadata_out,tabular,format_3475
asca,1.0.0,figure,pdf,format_3508
asca,1.0.0,information,txt,format_2330
corrtable,0.0.0,tabcorr_out,tabular,format_3475
corrtable,0.0.0,heatmap_out,pdf,format_3508
wsdl_hmdb,1.6.1,variableMetadata,tabular,format_3475
wsdl_hmdb,1.6.1,HmdbOutWeb,html,format_2331
wsdl_hmdb,1.6.1,HmdbOutXlsx,tabular,format_3475
wsdl_hmdb,1.6.1,variableMetadata2,tabular,format_3475
wsdl_hmdb,1.6.1,HmdbOutWeb2,html,format_2331
wsdl_hmdb,1.6.1,HmdbOutXlsx2,tabular,format_3475
bank_inhouse,1.2.1,variableMetadata_out,tabular,format_3475
bank_inhouse,1.2.1,bankInhouseResXls_filein,tabular,format_3475
bank_inhouse,1.2.1,variableMetadata_full_out,tabular,format_3475
bank_inhouse,1.2.1,bankInhouseResXls_manualin,tabular,format_3475
bank_inhouse,1.2.1,Json,vjson,None
lcmsmatching,4.0.2,mainoutput,tabular,format_3475
lcmsmatching,4.0.2,peaksoutput,tabular,format_3475
lcmsmatching,4.0.2,htmloutput,html,format_2331
golm_ws_lib_search,2018-10-01,GolmOutTab,tabular,format_3475
golm_ws_lib_search,2018-10-01,GolmOutWeb,html,format_2331
golm_ws_lib_search,2018-10-01,GolmOutXlsx,tabular,format_3475
golm_ws_lib_search,2018-10-01,GolmOutTab2,tabular,format_3475
golm_ws_lib_search,2018-10-01,GolmOutWeb2,html,format_2331
golm_ws_lib_search,2018-10-01,GolmOutXlsx2,tabular,format_3475
NMR_Preprocessing,3.3.0,dataMatrix,tabular,format_3475
NMR_Preprocessing,3.3.0,variableMetadata,tabular,format_3475
NMR_Preprocessing,3.3.0,logOut,txt,format_2330
NMR_Preprocessing,3.3.0,graphOut,pdf,format_3508
NMR_Read,3.3.0,dataMatrix,tabular,format_3475
NMR_Read,3.3.0,sampleMetadata,tabular,format_3475
NMR_Read,3.3.0,logOut,txt,format_2330
NMR_Read,3.3.0,graphOut,pdf,format_3508
abims_xcms_summary,3.4.4.0,htmlOutput,html,format_2331
abims_CAMERA_annotateDiffreport,2.2.4,variableMetadata,tabular,format_3475
abims_CAMERA_annotateDiffreport,2.2.4,rdata_quick_false,rdata.camera.quick,None
abims_CAMERA_annotateDiffreport,2.2.4,rdata_quick_true,rdata.camera.quick,None
abims_CAMERA_annotateDiffreport,2.2.4,output_diffreport,text,None
abims_xcms_fillPeaks,3.4.4.0,xsetRData,rdata.xcms.fillpeaks,format_2333
abims_xcms_fillPeaks,3.4.4.0,variableMetadata,tabular,format_3475
abims_xcms_fillPeaks,3.4.4.0,dataMatrix,tabular,format_3475
abims_xcms_retcor,3.4.4.1,xsetRData,rdata.xcms.retcor,format_2333
abims_xcms_retcor,3.4.4.1,rawVSadjustedPdf,pdf,format_3508
abims_xcms_group,3.4.4.0,xsetRData,rdata.xcms.group,format_2333
abims_xcms_group,3.4.4.0,plotChromPeakDensity,pdf,format_3508
abims_xcms_group,3.4.4.0,variableMetadata,tabular,format_3475
abims_xcms_group,3.4.4.0,dataMatrix,tabular,format_3475
xcms_merge,3.4.4.0,xsetRData,rdata.xcms.findchrompeaks,format_2333
xcms_merge,3.4.4.0,sampleMetadataOutput,tabular,format_3475
xcms_plot_chromatogram,3.4.4.0,ticsPdf,pdf,format_3508
xcms_plot_chromatogram,3.4.4.0,bpisPdf,pdf,format_3508
abims_xcms_xcmsSet,3.4.4.1,xsetRData,rdata.xcms.findchrompeaks,format_2333
abims_xcms_xcmsSet,3.4.4.1,log,txt,format_2330
msnbase_readmsdata,2.8.2.1,xsetRData,rdata.msnbase.raw,format_2333
msnbase_readmsdata,2.8.2.1,sampleMetadata,tabular,format_3475
lipidmaps,2018-10-02,variableMetadata_out,tabular,format_3475
lipidmaps,2018-10-02,LMSDOutWeb,html,format_2331
lipidmaps,2018-10-02,LMSDOutSum,tabular,format_3475
w4mcorcov,0.98.17,contrast_detail,pdf,format_3508
w4mcorcov,0.98.17,contrast_corcov,tabular,format_3475
w4mcorcov,0.98.17,contrast_salience,tabular,format_3475
w4mjoinpn,0.98.2,dmout,tabular,format_3475
w4mjoinpn,0.98.2,smout,tabular,format_3475
w4mjoinpn,0.98.2,vmout,tabular,format_3475
generic_filter,2017.06,dataMatrix_out,tabular,format_3475
generic_filter,2017.06,sampleMetadata_out,tabular,format_3475
generic_filter,2017.06,variableMetadata_out,tabular,format_3475
quality_metrics,2.2.8,sampleMetadata_out,tabular,format_3475
quality_metrics,2.2.8,variableMetadata_out,tabular,format_3475
quality_metrics,2.2.8,figure,pdf,format_3508
quality_metrics,2.2.8,information,txt,format_2330
metams_runGC,2.1.1,peaktable,tabular,format_3475
metams_runGC,2.1.1,sampleMetadata,tabular,format_3475
metams_runGC,2.1.1,variableMetadata,tabular,format_3475
metams_runGC,2.1.1,dataMatrix,tabular,format_3475
metams_runGC,2.1.1,peakspectra,txt,format_2330
metams_runGC,2.1.1,ticsRawPdf,pdf,format_3508
metams_runGC,2.1.1,bpcsRawPdf,pdf,format_3508
metams_runGC,2.1.1,unknownPdf,pdf,format_3508
metams_runGC,2.1.1,rungcRData,rdata,format_2333
metams_runGC,2.1.1,log,txt,format_2330
metams_runGC,2.1.1,zip,zip,format_2333
mixomics_multilevel,0.5.0,dataMatrix_out,tabular,format_3475
mixomics_multilevel,0.5.0,multilevelRData,rdata,format_2333
mixomics_multilevel,0.5.0,log,txt,format_2330
checkFormat,3.0.0,dataMatrix_out,tabular,format_3475
checkFormat,3.0.0,sampleMetadata_out,tabular,format_3475
checkFormat,3.0.0,variableMetadata_out,tabular,format_3475
checkFormat,3.0.0,information,txt,format_2330
Determine_BC,2.1.2,out_graph_pdf,pdf,format_3508
Determine_BC,2.1.2,out_preNormSummary,tabular,format_3475
Batch_correction,2.1.2,dataMatrix_out,tabular,format_3475
Batch_correction,2.1.2,variableMetadata_out,tabular,format_3475
Batch_correction,2.1.2,graph_output,pdf,format_3508
Batch_correction,2.1.2,rdata_output,rdata,format_2333
massbank_ws_searchspectrum,2017-02-06,variableMetadata_out,tabular,format_3475
massbank_ws_searchspectrum,2017-02-06,massBankSpectraOutWeb,html,format_2331
massbank_ws_searchspectrum,2017-02-06,massBankSpectraOutXlsx,tabular,format_3475
massbank_ws_searchspectrum,2017-02-06,massBankSpectraOutJson,txt,format_2330
Probmetab,1.1.0,html_output,html,format_2331
Probmetab,1.1.0,tsv_output,tabular,format_3475
Probmetab,1.1.0,eics,zip,format_2333
Probmetab,1.1.0,sif_output,tabular,format_3475
Probmetab,1.1.0,variableMetadata,tabular,format_3475
Probmetab,1.1.0,CombineMolIon,tabular,format_3475
Probmetab,1.1.0,variableMetadata_Positive,tabular,format_3475
Probmetab,1.1.0,variableMetadata_Negative,tabular,format_3475
abims_CAMERA_combinexsAnnos,2.2.2,variableMetadata,tabular,format_3475
profia,3.1.0,dataMatrix_out,tabular,format_3475
profia,3.1.0,sampleMetadata_out,tabular,format_3475
profia,3.1.0,variableMetadata_out,tabular,format_3475
profia,3.1.0,figure,pdf,format_3508
profia,3.1.0,information,txt,format_2330
NmrBucketing,2.0.3,logOut,txt,format_2330
NmrBucketing,2.0.3,sampleOut,tabular,format_3475
NmrBucketing,2.0.3,variableOut,tabular,format_3475
NmrBucketing,2.0.3,dataMatrixOut,tabular,format_3475
NmrBucketing,2.0.3,graphOut,pdf,format_3508
NmrNormalization,1.0.1,logOut,txt,format_2330
NmrNormalization,1.0.1,sampleMetadataOut,tabular,format_3475
NmrNormalization,1.0.1,variableMetadataOut,tabular,format_3475
NmrNormalization,1.0.1,dataMatrixOut,tabular,format_3475
NmrNormalization,1.0.1,graphOut,pdf,format_3508
NmrAlignment,2.0.4,logOut,txt,format_2330
NmrAlignment,2.0.4,alignedSpectra,tabular,format_3475
NmrAlignment,2.0.4,graphOut,pdf,format_3508
gmx_fep,2019.1,fepinpout,tar,format_2333
gmx_fep,2019.1,dataout,tar,format_2333
gmx_fep,2019.1,trajout,tar,format_2333
gmx_fep,2019.1,report,txt,format_2330
ctb_osra,2.1.0,outfile,sdf,format_2330
bedtools_groupbybed,2.27.0.0,output,data,format_1915
bedtools_bedtoigv,2.27.0.0,output,txt,format_2330
bedtools_bedpetobam,2.27.0.0,output,bam,format_2572
bedtools_bedtobam,2.27.0.0,output,bam,format_2572
bedtools_reldistbed,2.27.0.0,output,data,format_1915
bedtools_subtractbed,2.27.0.0,output,data,format_1915
bedtools_genomecoveragebed,2.27.0.0,output,bedgraph,format_3583
bedtools_bed12tobed6,2.27.0.0,output,bed,format_3003
bedtools_getfastabed,2.27.0.1,output,fasta,format_1929
bedtools_fisher,2.27.0.0,output,data,format_1915
bedtools_annotatebed,2.27.0.0,output,bed,format_3003
bedtools_sortbed,2.27.0.0,output,data,format_1915
bedtools_makewindowsbed,2.27.0.0,output,bed,format_3003
bedtools_closestbed,2.27.0.0,output,data,format_1915
bedtools_links,2.27.0.0,output,html,format_2331
bedtools_complementbed,2.27.0.0,output,data,format_1915
bedtools_jaccard,2.27.0.0,output,data,format_1915
bedtools_maskfastabed,2.27.0.0,output,fasta,format_1929
bedtools_bamtobed,2.27.0.0,output,bed,format_3003
bedtools_coveragebed,2.27.0.3,output,bed,format_3003
bedtools_windowbed,2.27.0.0,output,data,format_1915
bedtools_randombed,2.27.0.0,output,bed,format_3003
bedtools_mergebed,2.27.0.0,output,bed,format_3003
bedtools_map,2.27.0.0,output,data,format_1915
bedtools_multicovtbed,2.27.0.0,output,data,format_1915
bedtools_slopbed,2.27.0.0,output,bed,format_3003
bedtools_nucbed,2.27.0.1,output,tabular,format_3475
bedtools_overlapbed,2.27.0.0,output,data,format_1915
bedtools_spacingbed,2.27.0.0,output,data,format_1915
bedtools_bamtofastq,2.27.0.0,output,fastq,format_1930
bedtools_bamtofastq,2.27.0.0,output2,fastq,format_1930
bedtools_tagbed,2.27.0.0,output,bam,format_2572
bedtools_expandbed,2.27.0.0,output,data,format_1915
bedtools_flankbed,2.27.0.0,output,data,format_1915
bedtools_clusterbed,2.27.0.0,output,data,format_1915
bedtools_multiintersectbed,2.27.0.0,output,bed,format_3003
bedtools_shufflebed,2.27.0.0,output,bed,format_3003
bedtools_unionbedgraph,2.27.0.0,output,bedgraph,format_3583
bedtools_intersectbed,2.27.0.2,output,data,format_1915
ctb_mordred_descriptors,1.2.0,output,tabular,format_3475
gmx_merge_topology_files,2019.1.2,output,top,format_2330
gmx_solvate,2019.1.2,output1,gro,format_3475
gmx_solvate,2019.1.2,output2,top,format_2330
gmx_solvate,2019.1.2,report,txt,format_2330
gmx_em,2019.1.2,output1,gro,format_3475
gmx_em,2019.1.2,report,txt,format_2330
gmx_sim,2019.1.2,output1,gro,format_3475
gmx_sim,2019.1.2,output2,pdb,format_2330
gmx_sim,2019.1.2,output3,trr,format_2333
gmx_sim,2019.1.2,output4,xtc,format_2333
gmx_sim,2019.1.2,output5,cpt,format_2333
gmx_sim,2019.1.2,report,txt,format_2330
gmx_setup,2019.1.2,output1,top,format_2330
gmx_setup,2019.1.2,output2,gro,format_3475
gmx_setup,2019.1.2,output3,itp,format_2330
gmx_setup,2019.1.2,report,txt,format_2330
goseq,0.2.2,length_bias_plot,pdf,format_3508
goseq,0.2.2,sample_vs_wallenius_plot,pdf,format_3508
goseq,0.2.2,nobias_tab,tabular,format_3475
goseq,0.2.2,sampling_tab,tabular,format_3475
goseq,0.2.2,wallenius_tab,tabular,format_3475
vmd_hbonds,1.9.3,detail,txt,format_2330
vmd_hbonds,1.9.3,hbond,txt,format_2330
vmd_hbonds,1.9.3,report,txt,format_2330
ambertools_acpype,19.0.1,output,itp,format_2330
ambertools_acpype,19.0.1,gro_output,gro,format_3475
prepare_box,0.1.1,output,txt,format_2330
rdock_rbdock,0.1.2,output,sdf,format_2330
sdf_to_tab,2019.03.1,outfile,tabular,format_3475
mdanalysis_ramachandran_plot,0.20,output,tabular,format_3475
mdanalysis_ramachandran_plot,0.20,ramachandran_plot,png,format_3603
bio3d_pca_visualize,2.3.4,pdbout,pdb,format_2330
bio3d_rmsf,2.3.4,output,tabular,format_3475
bio3d_rmsf,2.3.4,rmsf_plot,png,format_3603
mdanalysis_dihedral,0.20,output,tabular,format_3475
mdanalysis_dihedral,0.20,dihedral_plot,png,format_3603
ambertools_parmchk2,19.0.1,output1,txt,format_2330
mdanalysis_distance,0.20,output,tabular,format_3475
mdanalysis_distance,0.20,distance_plot,png,format_3603
bio3d_pca,2.3.4,output,tabular,format_3475
bio3d_pca,2.3.4,pca_plot,png,format_3603
bio3d_pca,2.3.4,pca_cluster,png,format_3603
bio3d_pca,2.3.4,pc1_rmsf,png,format_3603
bio3d_rmsd,2.3.4,output,tabular,format_3475
bio3d_rmsd,2.3.4,rmsd_plot,png,format_3603
bio3d_rmsd,2.3.4,rmsd_hist_plot,png,format_3603
bio3d_dccm,2.3.4,output,tabular,format_3475
bio3d_dccm,2.3.4,dccm_plot,png,format_3603
ambertools_antechamber,19.0.1,output1,mol2,format_2330
mdanalysis_cosine_analysis,0.20,output,tabular,format_3475
mdanalysis_cosine_analysis,0.20,cosout,txt,format_2330
mdanalysis_hbonds,0.20,output,tabular,format_3475
mdanalysis_hbonds,0.20,freq_output,tabular,format_3475
mdanalysis_hbonds,0.20,number_output,tabular,format_3475
mdanalysis_hbonds,0.20,time_output,tabular,format_3475
md_slicer,1.9.3,output,data,format_1915
mdanalysis_rdf,0.20,output,tabular,format_3475
mdanalysis_rdf,0.20,rdf_plot,png,format_3603
mdanalysis_angle,0.20,output,tabular,format_3475
mdanalysis_angle,0.20,angle_plot,png,format_3603
packmol,18.169.1,outfile,pdb,format_2330
packmol,18.169.1,parameteroutfile,txt,format_2330
sucos_docking_scoring,0.1.1,output,sdf,format_2330
sucos_max_score,0.1.1,output,sdf,format_2330
rdock_rbcavity,0.1,activesite,rdock_as,format_2333
gmx_nvt,2019.1,output1,gro,format_3475
gmx_nvt,2019.1,output5,pdb,format_2330
gmx_nvt,2019.1,output2,cpt,format_2333
gmx_nvt,2019.1,output3,trr,format_2333
gmx_nvt,2019.1,output4,xtc,format_2333
gmx_nvt,2019.1,report,txt,format_2330
gmx_md,2019.1,output1,gro,format_3475
gmx_md,2019.1,output2,pdb,format_2330
gmx_md,2019.1,output3,trr,format_2333
gmx_md,2019.1,output4,xtc,format_2333
gmx_md,2019.1,report,txt,format_2330
gmx_npt,2019.1,output1,gro,format_3475
gmx_npt,2019.1,output5,pdb,format_2330
gmx_npt,2019.1,output2,cpt,format_2333
gmx_npt,2019.1,output3,trr,format_2333
gmx_npt,2019.1,output4,xtc,format_2333
gmx_npt,2019.1,report,txt,format_2330
openbabel_remDuplicates,2.4.2.1.0,outfile,data,format_1915
openbabel_addh,2.4.2.1.0,outfile,data,format_1915
openbabel_filter,2.4.2.1.0,outfile,data,format_1915
openbabel_subsearch,2.4.2.1.0,outfile,smi,format_3475
openbabel_compound_convert,2.4.2.1.0,outfile,text,None
openbabel_remove_protonation_state,2.4.2.1.0,outfile,data,format_1915
openbabel_spectrophore_search,2.4.2.1.0,outfile,tabular,format_3475
openbabel_svg_depiction,2.4.2.1.0,outfile,png,format_3603
openbabel_remIons,2.4.2.1.0,outfile,data,format_1915
openbabel_genProp,2.4.2.1.0,outfile,tabular,format_3475
openbabel_change_title,2.4.2.1.0,outfile,data,format_1915
openbabel_obgrep,2.4.2.1.0,outfile,data,format_1915
openbabel_remSmall,2.4.2.1.0,outfile,data,format_1915
padel,2.21,descriptor,csv,format_3475
fpocket,0.1.0,all_verts_output,pqr,format_2330
fpocket,0.1.0,info_output,txt,format_2330
chembl,0.1.0,outfile,smi,format_3475
ctb_pubchem_download_assays,0.2,pubchem_assay_tsv,tabular,format_3475
ctb_pubchem_download_as_smiles,0.2,pubchem_smi,smi,format_3475
get_pdb,0.1.0,output,pdb,format_2330
ctb_online_data_fetch,0.4,output,txt,format_2330
get_pdb,0.1.0,output,pdb,format_2330
ctb_rdkit_descriptors,0.6,outfile,tabular,format_3475
openbabel_multi_obgrep,2.4.1.0,outfile,data,format_1915
md_converter,1.9.1,output,text,None
ctb_remIons,1.0,outfile,data,format_1915
ctb_subsearch,0.1,outfile,smi,format_3475
ctb_multi_obgrep,0.1,outfile,data,format_1915
ctb_spectrophore_search,1.0,outfile,tabular,format_3475
ctb_chemfp_nxn_clustering,0.4,image,svg,format_2332
ctb_chemfp_nxn_clustering,0.4,smilarity_matrix,binary,format_2333
ctb_sdf2fps,0.2,outfile,fps,format_2330
ctb_chemfp_mol2fps,0.3.0,outfile,fps,format_2330
ctb_chemfp_butina_clustering,0.2,outfile,tabular,format_3475
ctb_np-likeness-calculator,2.1,outfile,data,format_1915
ctb_np-likeness-calculator,2.1,outfragments,tabular,format_3475
ctb_simsearch,0.2,outfile,tabular,format_3475
ctb_confab,0.4,outfile,sdf,format_2330
ctb_mds_plot,0.1,outfile,png,format_3603
ctb_online_data_fetch,0.2,output,txt,format_2330
fragmenter,0.1,outfile,smi,format_3475
fragmenter,0.1,fragment_file,smi,format_3475
ctb_pubchem_download_assays,1.0.0,pubchem_assay_tsv,tabular,format_3475
bgchem_fragment_merger,0.1,outfile,smi,format_3475
ctb_openmg,0.1,outfile,sdf,format_2330
ctb_openmg,0.1,sdf_outfile,sdf,format_2330
prepare_receptor,0.1.0,file_output,pdbqt,format_2330
maximal_information_based_nonparametric_exploration,0.0.1,output_results,csv,format_3475
maximal_information_based_nonparametric_exploration,0.0.1,output_log,txt,format_2330
plot_for_lda_output1,1.0.1,pdf_output,pdf,format_3508
lda_analy1,1.0.1,output,txt,format_2330
generate_matrix_for_pca_and_lda1,1.0.0,output,tabular,format_3475
count_gff_features,0.2,output,txt,format_2330
cor2,1.0.0,out_file1,txt,format_2330
BestSubsetsRegression1,1.0.0,out_file2,pdf,format_3508
pca1,1.0.2,out_file2,pdf,format_3508
kpca1,1.0.0,out_file2,pdf,format_3508
cca1,1.0.0,out_file2,pdf,format_3508
t_test_two_samples,1.0.1,outputFile1,txt,format_2330
ip_landmark_registration,0.0.2,warp_matrix,tabular,format_3475
plotly_regression_performance_plots,0.1,output_actual_vs_pred,html,format_2331
plotly_regression_performance_plots,0.1,output_scatter_plot,html,format_2331
plotly_regression_performance_plots,0.1,output_residual_plot,html,format_2331
sklearn_model_fit,1.0.7.12,out_object,zip,format_2333
sklearn_model_fit,1.0.7.12,out_weights,h5,format_3590
sklearn_fitted_model_eval,1.0.7.12,outfile_eval,tabular,format_3475
sklearn_stacking_ensemble_models,0.2.0.1,outfile,zip,format_2333
sklearn_stacking_ensemble_models,0.2.0.1,outfile_params,tabular,format_3475
plotly_ml_performance_plots,0.1,output_confusion,html,format_2331
plotly_ml_performance_plots,0.1,output_prf,html,format_2331
plotly_ml_performance_plots,0.1,output_roc,html,format_2331
sklearn_train_test_split,1.0.7.12,out_train,tabular,format_3475
sklearn_train_test_split,1.0.7.12,out_test,tabular,format_3475
keras_model_builder,0.4.2,outfile,zip,format_2333
keras_model_builder,0.4.2,outfile_params,tabular,format_3475
scipy_sparse,1.0.7.12,outfile,txt,format_2330
ml_visualization_ex,1.0.7.12,output,html,format_2331
sklearn_model_validation,1.0.7.12,outfile,tabular,format_3475
sklearn_generalized_linear,1.0.7.12,outfile_predict,tabular,format_3475
sklearn_generalized_linear,1.0.7.12,outfile_fit,zip,format_2333
sklearn_discriminant_classifier,1.0.7.12,outfile_predict,tabular,format_3475
sklearn_discriminant_classifier,1.0.7.12,outfile_fit,zip,format_2333
sklearn_regression_metrics,1.0.7.12,outfile,txt,format_2330
sklearn_clf_metrics,1.0.7.12,outfile,txt,format_2330
sklearn_data_preprocess,1.0.7.12,outfile_transform,tabular,format_3475
sklearn_data_preprocess,1.0.7.12,outfile_fit,zip,format_2333
sklearn_feature_selection,1.0.7.12,outfile,tabular,format_3475
sklearn_feature_selection,1.0.7.12,outfile_selector,zip,format_2333
sklearn_ensemble,1.0.7.12,outfile_predict,tabular,format_3475
sklearn_ensemble,1.0.7.12,outfile_fit,zip,format_2333
sklearn_numeric_clustering,1.0.7.12,outfile,tabular,format_3475
sklearn_nn_classifier,1.0.7.12,outfile_predict,tabular,format_3475
sklearn_nn_classifier,1.0.7.12,outfile_fit,zip,format_2333
sklearn_pairwise_metrics,1.0.7.12,outfile,tabular,format_3475
sklearn_build_pipeline,1.0.7.12,outfile,zip,format_2333
sklearn_build_pipeline,1.0.7.12,outfile_params,tabular,format_3475
sklearn_searchcv,1.0.7.12,outfile_result,tabular,format_3475
sklearn_searchcv,1.0.7.12,outfile_object,zip,format_2333
sklearn_searchcv,1.0.7.12,outfile_weights,h5,format_3590
sklearn_estimator_attributes,1.0.7.12,outfile,tabular,format_3475
sklearn_sample_generator,1.0.7.12,outfile,tabular,format_3475
keras_model_config,0.4.2,outfile,json,format_3464
keras_batch_models,0.4.2,outfile,zip,format_2333
keras_batch_models,0.4.2,outfile_params,tabular,format_3475
model_prediction,1.0.7.12,outfile_predict,tabular,format_3475
sklearn_train_test_eval,1.0.7.12,outfile_result,tabular,format_3475
sklearn_train_test_eval,1.0.7.12,outfile_object,zip,format_2333
sklearn_train_test_eval,1.0.7.12,outfile_weights,h5,format_3590
sklearn_svm_classifier,1.0.7.12,outfile_predict,tabular,format_3475
sklearn_svm_classifier,1.0.7.12,outfile_fit,zip,format_2333
create_tool_recommendation_model,0.0.1,outfile_model,h5,format_3590
pandas_rolling_window,0.1,outfile,data,format_1915
nn_classifier,0.9,outfile_predict,tabular,format_3475
nn_classifier,0.9,outfile_fit,zip,format_2333
svm_classifier,0.9,outfile_predict,tabular,format_3475
svm_classifier,0.9,outfile_fit,zip,format_2333
dwt_var1,1.0.1,outputFile1,tabular,format_3475
dwt_var1,1.0.1,outputFile2,pdf,format_3508
abims_anova,1.2.1,varMetaPValue,data,format_1915
abims_anova,1.2.1,dataSignif,pdf,format_3508
Multivariate,2.3.10,sampleMetadata_out,tabular,format_3475
Multivariate,2.3.10,variableMetadata_out,tabular,format_3475
Multivariate,2.3.10,figure,pdf,format_3508
Multivariate,2.3.10,information,txt,format_2330
Multivariate,2.3.10,ropls_out,rdata,format_2333
Univariate,2.2.4,variableMetadata_out,tabular,format_3475
Univariate,2.2.4,figure,pdf,format_3508
Univariate,2.2.4,information,txt,format_2330
iwtomics_plotwithscale,1.0.0.0,adjustedpvalue,txt,format_2330
iwtomics_plotwithscale,1.0.0.0,iwtomicsrespdf,pdf,format_3508
iwtomics_plotwithscale,1.0.0.0,iwtomicssumpdf,pdf,format_3508
iwtomics_testandplot,1.0.0.0,adjustedpvaluematrix,txt,format_2330
iwtomics_testandplot,1.0.0.0,iwtomicsrespdf,pdf,format_3508
iwtomics_testandplot,1.0.0.0,iwtomicssumpdf,pdf,format_3508
iwtomics_testandplot,1.0.0.0,iwtomicsrdata,rdata,format_2333
iwtomics_testandplot,1.0.0.0,iwtomicstests,tabular,format_3475
iwtomics_testandplot,1.0.0.0,iwtomicsselectedfeatures,tabular,format_3475
iwtomics_loadandplot,1.0.0.0,outrdata,rdata,format_2333
iwtomics_loadandplot,1.0.0.0,outregions,tabular,format_3475
iwtomics_loadandplot,1.0.0.0,outfeatures,tabular,format_3475
iwtomics_loadandplot,1.0.0.0,outpdf,pdf,format_3508
seq_composition,0.0.5,output_file,tabular,format_3475
biosigner,2.2.7,variableMetadata_out,tabular,format_3475
biosigner,2.2.7,figure_tier,pdf,format_3508
biosigner,2.2.7,figure_boxplot,pdf,format_3508
biosigner,2.2.7,information,txt,format_2330
Transformation,2.2.0,dataMatrix_out,tabular,format_3475
Transformation,2.2.0,information,txt,format_2330
Heatmap,2.2.2,dataMatrix_out,tabular,format_3475
Heatmap,2.2.2,sampleMetadata_out,tabular,format_3475
Heatmap,2.2.2,variableMetadata_out,tabular,format_3475
Heatmap,2.2.2,figure,pdf,format_3508
Heatmap,2.2.2,information,txt,format_2330
numeric_clustering,0.9,outfile,data,format_1915
bg_statistical_hypothesis_testing,0.2,outfile,tabular,format_3475
Summary_Statistics1,1.1.2,out_file1,tabular,format_3475
Count1,1.0.3,out_file1,tabular,format_3475
build_ucsc_custom_track_1,1.0.0,out_file1,customtrack,format_3588
scatterplot_rpy,1.0.3,out_file1,pdf,format_3508
histogram_rpy,1.0.3,out_file1,pdf,format_3508
gmaj_1,2.0.1,out_file1,gmaj.zip,format_3547
XY_Plot_1,1.0.2,out_file_pdf,pdf,format_3508
XY_Plot_1,1.0.2,out_file_png,png,format_3603
taxonomy_krona_chart,2.6.1,output,html,format_2331
jbrowse_to_standalone,1.16.5+galaxy5,output,html,format_2331
jbrowse,1.16.5+galaxy5,output,html,format_2331
circos_binlinks,0.69.8+galaxy1,outfile,tabular,format_3475
circos_wiggle_to_scatter,0.69.8+galaxy1,output,tabular,format_3475
circos_tableviewer,0.69.8+galaxy1,output_png,png,format_3603
circos_tableviewer,0.69.8+galaxy1,output_svg,svg,format_2332
circos_tableviewer,0.69.8+galaxy1,output_tar,tar.gz,None
circos_resample,0.69.8+galaxy1,output,tabular,format_3475
circos_interval_to_tile,0.69.8+galaxy1,output,tabular,format_3475
circos_interval_to_text,0.69.8+galaxy1,output,tabular,format_3475
circos_aln_to_links,0.69.8+galaxy1,output,tabular,format_3475
circos_gc_skew,0.69.8+galaxy1,output,bigwig,format_3006
circos,0.69.8+galaxy1,output_png,png,format_3603
circos,0.69.8+galaxy1,output_svg,svg,format_2332
circos,0.69.8+galaxy1,output_tar,tar.gz,None
circos_bundlelinks,0.69.8+galaxy1,outfile,tabular,format_3475
pygenomeTracks,3.1.2,outFileName,png,format_3603
pathview,1.24.0+galaxy0,one_kegg_native,png,format_3603
pathview,1.24.0+galaxy0,one_graphviz,pdf,format_3508
export2graphlan,0.20+galaxy0,tree,txt,format_2330
export2graphlan,0.20+galaxy0,annotation,txt,format_2330
venn_list,0.1.1,PDF,pdf,format_3508
bandage_image,0.8.1+galaxy1,outfile,jpg,format_3579
bandage_info,0.8.1+galaxy0,outfile,txt,format_2330
volcanoplot,0.0.3,plot,pdf,format_3508
ggplot2_point,2.2.1+galaxy1,output1,png,format_3603
ggplot2_point,2.2.1+galaxy1,output2,pdf,format_3508
ggplot2_heatmap2,3.0.1,output1,pdf,format_3508
plotly_regression_performance_plots,0.1,output_actual_vs_pred,html,format_2331
plotly_regression_performance_plots,0.1,output_scatter_plot,html,format_2331
plotly_regression_performance_plots,0.1,output_residual_plot,html,format_2331
newick_display,1.6,output,svg,format_2332
plotly_ml_performance_plots,0.1,output_confusion,html,format_2331
plotly_ml_performance_plots,0.1,output_prf,html,format_2331
plotly_ml_performance_plots,0.1,output_roc,html,format_2331
plotly_parallel_coordinates_plot,0.1,output,html,format_2331
intervene_upset,0.6.4,plot,pdf,format_3508
intervene_pairwise,0.6.4,plot,pdf,format_3508
ggplot2_histogram,2.2.1+galaxy0,output1,png,format_3603
ggplot2_histogram,2.2.1+galaxy0,output2,pdf,format_3508
ggplot2_violin,2.2.1+galaxy0,output1,png,format_3603
ggplot2_violin,2.2.1+galaxy0,output2,pdf,format_3508
ggplot2_heatmap,2.2.1,output1,png,format_3603
ggplot2_heatmap,2.2.1,output2,pdf,format_3508
ggplot2_pca,2.2.1,output1,png,format_3603
ggplot2_pca,2.2.1,output2,pdf,format_3508
four_color_plot,1.0.0,output,png,format_3603
graphlan,1.0.0.0,png_output_image,png,format_3603
graphlan,1.0.0.0,pdf_output_image,pdf,format_3508
graphlan,1.0.0.0,ps_output_image,ps,None
